open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
157.97,158.1277,155.98,157.65,45992152.0,158.49,155.98,157.65,157.97,45992152.0,1.0,0.0,AAPL,XNAS,2023-03-28
159.94,160.77,157.87,158.28,52264369.0,160.77,157.87,158.28,159.94,52390266.0,1.0,0.0,AAPL,XNAS,2023-03-27
158.86,160.34,157.85,160.25,59196500.0,160.34,157.85,160.25,158.86,59256343.0,1.0,0.0,AAPL,XNAS,2023-03-24
158.83,161.55,157.68,158.93,67330105.0,161.5501,157.68,158.93,158.83,67622060.0,1.0,0.0,AAPL,XNAS,2023-03-23
159.3,162.14,157.81,157.83,69099334.0,162.14,157.81,157.83,159.3,75701811.0,1.0,0.0,AAPL,XNAS,2023-03-22
157.32,159.4,156.54,159.28,73868900.0,159.4,156.54,159.28,157.32,73938285.0,1.0,0.0,AAPL,XNAS,2023-03-21
155.07,157.81,154.15,157.4,73641415.0,157.82,154.15,157.4,155.07,73641415.0,1.0,0.0,AAPL,XNAS,2023-03-20
156.08,156.74,154.28,155.0,98862500.0,156.74,154.28,155.0,156.08,98944633.0,1.0,0.0,AAPL,XNAS,2023-03-17
152.16,156.42,151.64,155.85,76254419.0,156.46,151.64,155.85,152.16,76254419.0,1.0,0.0,AAPL,XNAS,2023-03-16
151.19,153.245,149.92,152.99,77167866.0,153.245,149.92,152.99,151.19,77167866.0,1.0,0.0,AAPL,XNAS,2023-03-15
151.28,153.4,150.1,152.59,73628400.0,153.4,150.1,152.59,151.28,73695893.0,1.0,0.0,AAPL,XNAS,2023-03-14
147.805,153.14,147.7,150.47,84457122.0,153.14,147.7,150.47,147.805,84457122.0,1.0,0.0,AAPL,XNAS,2023-03-13
150.21,150.94,147.61,148.5,68524400.0,150.94,147.6096,148.5,150.21,68572400.0,1.0,0.0,AAPL,XNAS,2023-03-10
153.559,154.5312,150.225,150.59,53833582.0,154.535,150.225,150.59,153.559,53833582.0,1.0,0.0,AAPL,XNAS,2023-03-09
152.81,153.47,151.83,152.87,47129000.0,153.47,151.83,152.87,152.81,47204791.0,1.0,0.0,AAPL,XNAS,2023-03-08
153.7,154.0299,151.13,151.6,56097579.0,154.0299,151.13,151.6,153.7,56182028.0,1.0,0.0,AAPL,XNAS,2023-03-07
153.785,156.295,153.46,153.83,85084876.0,156.3,153.46,153.83,153.785,87558028.0,1.0,0.0,AAPL,XNAS,2023-03-06
148.04,151.11,147.33,151.03,70668500.0,151.11,147.33,151.03,148.045,70732297.0,1.0,0.0,AAPL,XNAS,2023-03-03
144.38,146.71,143.9,145.91,52279761.0,146.71,143.9,145.91,144.38,52279761.0,1.0,0.0,AAPL,XNAS,2023-03-02
146.83,147.2285,145.01,145.31,55478991.0,147.2285,145.01,145.31,146.83,55478991.0,1.0,0.0,AAPL,XNAS,2023-03-01
147.05,149.075,146.87,147.41,50145937.0,149.08,146.83,147.41,147.05,50546998.0,1.0,0.0,AAPL,XNAS,2023-02-28
147.71,149.17,147.45,147.92,44950000.0,149.17,147.45,147.92,147.71,44998470.0,1.0,0.0,AAPL,XNAS,2023-02-27
147.11,147.19,145.72,146.71,55418200.0,147.19,145.7202,146.71,147.11,55469606.0,1.0,0.0,AAPL,XNAS,2023-02-24
150.09,150.34,147.24,149.4,48349600.0,150.34,147.24,149.4,150.09,48394249.0,1.0,0.0,AAPL,XNAS,2023-02-23
148.87,149.95,147.16,148.91,50939700.0,149.95,147.16,148.91,148.87,51011305.0,1.0,0.0,AAPL,XNAS,2023-02-22
150.2,151.3,148.41,148.48,58772400.0,151.3,148.405,148.48,150.2,58867230.0,1.0,0.0,AAPL,XNAS,2023-02-21
152.35,153.0,150.85,152.55,59144118.0,153.0,150.85,152.55,152.35,59144118.0,1.0,0.0,AAPL,XNAS,2023-02-17
153.51,156.33,153.35,153.71,68031000.0,156.33,153.3475,153.71,153.51,68167942.0,1.0,0.0,AAPL,XNAS,2023-02-16
153.11,155.5,152.88,155.33,65573800.0,155.5,152.88,155.33,153.11,65669252.0,1.0,0.0,AAPL,XNAS,2023-02-15
152.12,153.77,150.87,153.2,61707573.0,153.77,150.86,153.2,152.12,61707573.0,1.0,0.0,AAPL,XNAS,2023-02-14
150.952,154.26,150.92,153.85,62199013.0,154.26,150.92,153.85,150.952,62199013.0,1.0,0.0,AAPL,XNAS,2023-02-13
149.46,151.34,149.22,151.01,57409100.0,151.3401,149.22,151.01,149.46,57450708.0,1.0,0.23,AAPL,XNAS,2023-02-10
153.78,154.33,150.42,150.87,55921800.0,154.33,150.42,150.64,153.775,56007143.0,1.0,0.0,AAPL,XNAS,2023-02-09
153.88,154.58,151.17,151.92,64038100.0,154.58,151.168,151.92,153.88,64120079.0,1.0,0.0,AAPL,XNAS,2023-02-08
150.64,155.23,150.64,154.65,83206400.0,155.23,150.64,154.65,150.64,83322551.0,1.0,0.0,AAPL,XNAS,2023-02-07
152.57,153.1,150.78,151.73,69769900.0,153.1,150.78,151.73,152.575,69858306.0,1.0,0.0,AAPL,XNAS,2023-02-06
148.03,157.38,147.83,154.5,154279900.0,157.38,147.83,154.5,148.03,154357337.0,1.0,0.0,AAPL,XNAS,2023-02-03
148.9,151.18,148.17,150.82,116868600.0,151.18,148.17,150.82,148.9,118338980.0,1.0,0.0,AAPL,XNAS,2023-02-02
143.97,146.61,141.32,145.43,77310900.0,146.61,141.32,145.43,143.97,77663633.0,1.0,0.0,AAPL,XNAS,2023-02-01
142.7,144.34,142.28,144.29,60339047.0,144.34,142.28,144.29,142.7,65874459.0,1.0,0.0,AAPL,XNAS,2023-01-31
144.96,145.55,142.85,143.0,63947600.0,145.55,142.85,143.0,144.955,64015274.0,1.0,0.0,AAPL,XNAS,2023-01-30
143.16,147.23,143.08,145.93,70492800.0,147.23,143.08,145.93,143.155,70555843.0,1.0,0.0,AAPL,XNAS,2023-01-27
143.17,144.25,141.9,143.96,54003800.0,144.25,141.9,143.96,143.17,54105068.0,1.0,0.0,AAPL,XNAS,2023-01-26
140.89,142.43,138.81,141.86,65652500.0,142.43,138.81,141.86,140.89,65799349.0,1.0,0.0,AAPL,XNAS,2023-01-25
140.31,143.16,140.3,142.53,66081800.0,143.16,140.3,142.53,140.305,66435142.0,1.0,0.0,AAPL,XNAS,2023-01-24
138.12,143.32,137.9,141.11,81698400.0,143.315,137.9,141.11,138.12,81760313.0,1.0,0.0,AAPL,XNAS,2023-01-23
135.28,138.02,134.22,137.87,79972200.0,138.02,134.22,137.87,135.28,80223626.0,1.0,0.0,AAPL,XNAS,2023-01-20
134.08,136.25,133.77,135.27,58169700.0,136.25,133.77,135.27,134.08,58280413.0,1.0,0.0,AAPL,XNAS,2023-01-19
136.82,138.61,135.03,135.21,69567000.0,138.61,135.03,135.21,136.815,69672800.0,1.0,0.0,AAPL,XNAS,2023-01-18
134.83,137.29,134.13,135.94,63502900.0,137.29,134.13,135.94,134.83,63646627.0,1.0,0.0,AAPL,XNAS,2023-01-17
132.03,134.92,131.66,134.76,57809719.0,134.92,131.66,134.76,132.03,57809719.0,1.0,0.0,AAPL,XNAS,2023-01-13
133.88,134.26,131.44,133.41,71326100.0,134.26,131.44,133.41,133.88,71379648.0,1.0,0.0,AAPL,XNAS,2023-01-12
131.25,133.51,130.46,133.49,69359700.0,133.51,130.46,133.49,131.25,69458949.0,1.0,0.0,AAPL,XNAS,2023-01-11
130.26,131.26,128.12,130.73,63803400.0,131.2636,128.12,130.73,130.26,63896155.0,1.0,0.0,AAPL,XNAS,2023-01-10
130.47,133.41,129.89,130.15,70675200.0,133.41,129.89,130.15,130.465,70790813.0,1.0,0.0,AAPL,XNAS,2023-01-09
126.01,130.29,124.89,129.62,87686600.0,130.29,124.89,129.62,126.01,87754715.0,1.0,0.0,AAPL,XNAS,2023-01-06
127.13,127.77,124.76,125.02,80829600.0,127.77,124.76,125.02,127.13,80962708.0,1.0,0.0,AAPL,XNAS,2023-01-05
126.89,128.66,125.08,126.36,88886500.0,128.6557,125.08,126.36,126.89,89113633.0,1.0,0.0,AAPL,XNAS,2023-01-04
130.28,130.9,124.17,125.07,111975500.0,130.9,124.17,125.07,130.28,112117471.0,1.0,0.0,AAPL,XNAS,2023-01-03
128.41,129.95,127.43,129.93,77034209.0,129.95,127.43,129.93,128.41,77034209.0,1.0,0.0,AAPL,XNAS,2022-12-30
127.99,130.48,127.73,129.61,75624700.0,130.4814,127.73,129.61,127.99,75703710.0,1.0,0.0,AAPL,XNAS,2022-12-29
129.67,131.03,125.87,126.04,85323900.0,131.0275,125.87,126.04,129.67,85438391.0,1.0,0.0,AAPL,XNAS,2022-12-28
131.38,131.41,128.72,130.03,68927300.0,131.41,128.72,130.03,131.38,69007830.0,1.0,0.0,AAPL,XNAS,2022-12-27
130.92,132.415,129.64,131.86,63814893.0,132.415,129.64,131.86,130.92,63814893.0,1.0,0.17,AAPL,XNAS,2022-12-23
134.352,134.56,130.3,132.23,77852108.0,134.56,130.3,132.23,134.352,77852108.0,1.0,0.0,AAPL,XNAS,2022-12-22
132.98,136.81,132.75,135.45,85927993.0,136.81,132.75,135.45,132.98,85927993.0,1.0,0.0,AAPL,XNAS,2022-12-21
131.39,133.25,129.89,132.3,77432819.0,133.25,129.89,132.3,131.39,77432819.0,1.0,0.0,AAPL,XNAS,2022-12-20
135.11,135.2,131.32,132.37,79592614.0,135.2,131.32,132.37,135.11,79592614.0,1.0,0.0,AAPL,XNAS,2022-12-19
136.69,137.65,133.73,134.51,160080100.0,137.65,133.73,134.51,136.685,160156900.0,1.0,0.0,AAPL,XNAS,2022-12-16
141.11,141.8,136.025,136.5,98931907.0,141.8,136.025,136.5,141.11,98931907.0,1.0,0.0,AAPL,XNAS,2022-12-15
145.35,146.655,141.16,143.21,82291182.0,146.655,141.16,143.21,145.35,82291182.0,1.0,0.0,AAPL,XNAS,2022-12-14
149.5,149.9692,144.24,145.47,93886161.0,149.9692,144.24,145.47,149.5,93886161.0,1.0,0.0,AAPL,XNAS,2022-12-13
142.7,144.5,141.06,144.49,70462654.0,144.5,141.06,144.49,142.7,70462654.0,1.0,0.0,AAPL,XNAS,2022-12-12
142.34,145.57,140.9,142.16,76069500.0,145.57,140.9,142.16,142.34,76097011.0,1.0,0.0,AAPL,XNAS,2022-12-09
142.36,143.52,141.1,142.65,62128338.0,143.52,141.1,142.65,142.36,62128338.0,1.0,0.0,AAPL,XNAS,2022-12-08
142.19,143.37,140.0,140.94,69721094.0,143.37,140.0,140.94,142.19,69721094.0,1.0,0.0,AAPL,XNAS,2022-12-07
147.075,147.3,141.92,142.91,64727186.0,147.3,141.92,142.91,147.075,64727186.0,1.0,0.0,AAPL,XNAS,2022-12-06
147.77,150.9199,145.77,146.63,68826442.0,150.9199,145.77,146.63,147.77,68826442.0,1.0,0.0,AAPL,XNAS,2022-12-05
145.96,148.0,145.65,147.81,65421400.0,148.0,145.65,147.81,145.96,65447446.0,1.0,0.0,AAPL,XNAS,2022-12-02
148.21,149.13,146.61,148.31,71250414.0,149.13,146.61,148.31,148.21,71250416.0,1.0,0.0,AAPL,XNAS,2022-12-01
141.395,148.72,140.55,148.03,111380898.0,148.72,140.55,148.03,141.395,111380880.0,1.0,0.0,AAPL,XNAS,2022-11-30
144.29,144.81,140.355,141.17,83763797.0,144.81,140.355,141.17,144.29,83763803.0,1.0,0.0,AAPL,XNAS,2022-11-29
145.14,146.64,143.38,144.22,69346523.0,146.64,143.38,144.22,145.14,69346522.0,1.0,0.0,AAPL,XNAS,2022-11-28
148.31,148.88,147.12,148.11,35195900.0,148.88,147.12,148.11,148.305,35195860.0,1.0,0.0,AAPL,XNAS,2022-11-25
149.45,151.83,149.34,151.07,58301395.0,151.83,149.34,151.07,149.45,58301395.0,1.0,0.0,AAPL,XNAS,2022-11-23
148.13,150.42,146.925,150.18,51804132.0,150.42,146.925,150.18,148.13,51804132.0,1.0,0.0,AAPL,XNAS,2022-11-22
150.16,150.37,147.715,148.01,58724070.0,150.37,147.715,148.01,150.16,58724070.0,1.0,0.0,AAPL,XNAS,2022-11-21
152.31,152.7,149.97,151.29,74794600.0,152.7,149.97,151.29,152.305,74829573.0,1.0,0.0,AAPL,XNAS,2022-11-18
146.43,151.48,146.15,150.72,80389400.0,151.48,146.15,150.72,146.43,80389400.0,1.0,0.0,AAPL,XNAS,2022-11-17
149.13,149.87,147.29,148.79,64218273.0,149.87,147.29,148.79,149.13,64218266.0,1.0,0.0,AAPL,XNAS,2022-11-16
152.215,153.59,148.5613,150.04,89868328.0,153.59,148.5613,150.04,152.215,89868332.0,1.0,0.0,AAPL,XNAS,2022-11-15
148.97,150.28,147.43,148.28,73374114.0,150.28,147.43,148.28,148.97,73374114.0,1.0,0.0,AAPL,XNAS,2022-11-14
145.82,150.01,144.37,149.7,93903800.0,150.01,144.37,149.7,145.82,93979665.0,1.0,0.0,AAPL,XNAS,2022-11-11
141.24,146.87,139.5,146.87,118854028.0,146.87,139.5,146.87,141.24,118854028.0,1.0,0.0,AAPL,XNAS,2022-11-10
138.5,138.55,134.5933,134.87,74917794.0,138.55,134.5933,134.87,138.5,74917794.0,1.0,0.0,AAPL,XNAS,2022-11-09
140.41,141.43,137.49,139.5,89908477.0,141.43,137.49,139.5,140.41,89908477.0,1.0,0.0,AAPL,XNAS,2022-11-08
137.11,139.145,135.671,138.92,83374628.0,139.145,135.671,138.92,137.11,83374628.0,1.0,0.0,AAPL,XNAS,2022-11-07
142.09,142.67,134.38,138.38,140716700.0,142.67,134.38,138.38,142.09,140814796.0,1.0,0.23,AAPL,XNAS,2022-11-04
142.06,142.8,138.75,138.88,97572100.0,142.8,138.75,138.65,142.06,97918516.0,1.0,0.0,AAPL,XNAS,2022-11-03
148.95,152.17,145.0,145.03,93436100.0,152.17,145.0,145.03,148.945,93604623.0,1.0,0.0,AAPL,XNAS,2022-11-02
155.08,155.45,149.13,150.65,80321400.0,155.45,149.13,150.65,155.08,80379345.0,1.0,0.0,AAPL,XNAS,2022-11-01
153.16,154.24,151.92,153.34,97848900.0,154.24,151.92,153.34,153.155,97943171.0,1.0,0.0,AAPL,XNAS,2022-10-31
148.2,157.5,147.82,155.74,164659100.0,157.5,147.82,155.74,148.2,164762371.0,1.0,0.0,AAPL,XNAS,2022-10-28
148.07,149.05,144.13,144.8,108284100.0,149.046,144.13,144.8,148.07,109180150.0,1.0,0.0,AAPL,XNAS,2022-10-27
150.96,151.99,148.04,149.35,88194300.0,151.99,148.04,149.35,150.96,88436172.0,1.0,0.0,AAPL,XNAS,2022-10-26
150.09,152.49,149.36,152.34,74373600.0,152.49,149.36,152.34,150.09,74732290.0,1.0,0.0,AAPL,XNAS,2022-10-25
147.19,150.23,146.0,149.45,75904300.0,150.23,146.0,149.45,147.185,75981918.0,1.0,0.0,AAPL,XNAS,2022-10-24
142.87,147.85,142.65,147.27,86464700.0,147.8479,142.649,147.27,142.87,86548609.0,1.0,0.0,AAPL,XNAS,2022-10-21
143.02,145.89,142.65,143.39,64406600.0,145.89,142.65,143.39,143.02,64521989.0,1.0,0.0,AAPL,XNAS,2022-10-20
141.69,144.95,141.5,143.86,61655900.0,144.9492,141.5,143.86,141.69,61758340.0,1.0,0.0,AAPL,XNAS,2022-10-19
145.49,146.7,140.61,143.75,98961900.0,146.7,140.61,143.75,145.49,99136610.0,1.0,0.0,AAPL,XNAS,2022-10-18
141.07,142.9,140.27,142.41,85073900.0,,,142.41,,,1.0,0.0,AAPL,XNAS,2022-10-17
144.31,144.52,138.19,138.38,88512300.0,,,138.38,,,1.0,0.0,AAPL,XNAS,2022-10-14
134.99,143.59,134.37,142.99,113120700.0,,,142.99,,,1.0,0.0,AAPL,XNAS,2022-10-13
139.13,140.36,138.16,138.34,70374100.0,,,138.34,,,1.0,0.0,AAPL,XNAS,2022-10-12
139.9,141.35,138.22,138.98,76969200.0,,,138.98,,,1.0,0.0,AAPL,XNAS,2022-10-11
140.42,141.89,138.57,140.42,74827900.0,,,140.42,,,1.0,0.0,AAPL,XNAS,2022-10-10
142.54,143.1,139.45,140.09,85859100.0,,,140.09,,,1.0,0.0,AAPL,XNAS,2022-10-07
145.81,147.54,145.22,145.43,68285900.0,,,145.43,,,1.0,0.0,AAPL,XNAS,2022-10-06
144.07,147.38,143.01,146.4,79326600.0,,,146.4,,,1.0,0.0,AAPL,XNAS,2022-10-05
145.03,146.22,144.26,146.1,87697800.0,,,146.1,,,1.0,0.0,AAPL,XNAS,2022-10-04
138.21,143.07,137.69,142.45,114169700.0,,,142.45,,,1.0,0.0,AAPL,XNAS,2022-10-03
141.28,143.1,138.0,138.2,124705400.0,,,138.2,,,1.0,0.0,AAPL,XNAS,2022-09-30
146.1,146.72,140.68,142.48,127977800.0,,,142.48,,,1.0,0.0,AAPL,XNAS,2022-09-29
147.64,150.64,144.84,149.84,146514500.0,,,149.84,,,1.0,0.0,AAPL,XNAS,2022-09-28
152.74,154.72,149.95,151.76,84319100.0,,,151.76,,,1.0,0.0,AAPL,XNAS,2022-09-27
149.66,153.77,149.64,150.77,93235300.0,,,150.77,,,1.0,0.0,AAPL,XNAS,2022-09-26
151.19,151.47,148.56,150.43,95939200.0,,,150.43,,,1.0,0.0,AAPL,XNAS,2022-09-23
152.38,154.47,150.91,152.74,86580200.0,,,152.74,,,1.0,0.0,AAPL,XNAS,2022-09-22
157.34,158.74,153.6,153.72,101407100.0,,,153.72,,,1.0,0.0,AAPL,XNAS,2022-09-21
