open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
254.09,254.34,250.34,251.51,22447500.0,254.34,250.34,251.51,254.09,22491056.0,1.0,0.0,MSFT,XNAS,2023-02-22
254.48,255.49,251.59,252.67,28371400.0,255.49,251.59,252.67,254.48,28397444.0,1.0,0.0,MSFT,XNAS,2023-02-21
259.39,260.09,256.0,258.06,30000055.0,260.09,256.0,258.06,259.39,30000055.0,1.0,0.0,MSFT,XNAS,2023-02-17
264.02,266.74,261.9,262.15,29603619.0,266.74,261.9,262.15,264.02,29603616.0,1.0,0.0,MSFT,XNAS,2023-02-16
268.32,270.73,266.18,269.32,28962160.0,270.73,266.18,269.32,268.32,28962163.0,1.0,0.68,MSFT,XNAS,2023-02-15
272.67,274.97,269.28,272.17,36998800.0,274.97,269.28,272.17,272.67,37047924.0,1.0,0.0,MSFT,XNAS,2023-02-14
267.64,274.6,267.15,271.32,44581900.0,274.6,267.15,271.32,267.64,44630921.0,1.0,0.0,MSFT,XNAS,2023-02-13
261.53,264.09,260.66,263.1,25760900.0,264.09,260.662,263.1,261.53,25818489.0,1.0,0.0,MSFT,XNAS,2023-02-10
273.8,273.98,262.8,263.62,42375102.0,273.98,262.8,263.62,273.8,42375102.0,1.0,0.0,MSFT,XNAS,2023-02-09
273.2,276.76,266.21,266.73,54686049.0,276.76,266.21,266.73,273.2,54686049.0,1.0,0.0,MSFT,XNAS,2023-02-08
260.53,268.775,260.08,267.56,50841365.0,268.775,260.08,267.56,260.53,50841365.0,1.0,0.0,MSFT,XNAS,2023-02-07
257.44,258.3,254.78,256.77,22517997.0,258.3,254.78,256.77,257.44,22517997.0,1.0,0.0,MSFT,XNAS,2023-02-06
259.54,264.2,257.1,258.35,29062300.0,264.2,257.1,258.35,259.542,29077256.0,1.0,0.0,MSFT,XNAS,2023-02-03
258.82,264.69,257.25,264.6,39940437.0,264.69,257.25,264.6,258.82,39940437.0,1.0,0.0,MSFT,XNAS,2023-02-02
248.0,255.18,245.47,252.75,31259910.0,255.18,245.47,252.75,248.0,31259912.0,1.0,0.0,MSFT,XNAS,2023-02-01
243.45,247.95,242.945,247.81,26541072.0,247.95,242.945,247.81,243.45,26541072.0,1.0,0.0,MSFT,XNAS,2023-01-31
244.51,245.6,242.2,242.71,25867365.0,245.6,242.2,242.71,244.51,25867365.0,1.0,0.0,MSFT,XNAS,2023-01-30
248.99,249.83,246.83,248.16,26480800.0,249.83,246.83,248.16,248.99,26498939.0,1.0,0.0,MSFT,XNAS,2023-01-27
243.65,248.31,242.0,248.0,33454488.0,248.31,242.0,248.0,243.65,33454491.0,1.0,0.0,MSFT,XNAS,2023-01-26
234.48,243.3,230.9,240.61,66526641.0,243.3,230.9,240.61,234.48,66526641.0,1.0,0.0,MSFT,XNAS,2023-01-25
242.5,243.95,240.44,242.04,40234441.0,243.95,240.44,242.04,242.5,40234444.0,1.0,0.0,MSFT,XNAS,2023-01-24
241.1,245.165,239.65,242.58,31933949.0,245.165,239.65,242.58,241.1,31933951.0,1.0,0.0,MSFT,XNAS,2023-01-23
234.86,240.74,234.51,240.22,35323400.0,240.74,234.51,240.22,234.855,35389809.0,1.0,0.0,MSFT,XNAS,2023-01-20
233.78,235.52,230.68,231.93,28623029.0,235.52,230.68,231.93,233.78,28623033.0,1.0,0.0,MSFT,XNAS,2023-01-19
241.565,242.38,235.52,235.81,30028689.0,242.38,235.52,235.81,241.565,30028692.0,1.0,0.0,MSFT,XNAS,2023-01-18
237.97,240.91,237.09,240.35,29831260.0,240.91,237.09,240.35,237.97,29831257.0,1.0,0.0,MSFT,XNAS,2023-01-17
237.002,239.37,234.92,239.23,21333265.0,239.37,234.92,239.23,237.002,21333265.0,1.0,0.0,MSFT,XNAS,2023-01-13
235.26,239.9,233.56,238.51,27269490.0,239.9,233.56,238.51,235.26,27269486.0,1.0,0.0,MSFT,XNAS,2023-01-12
231.29,235.95,231.11,235.77,28669331.0,235.95,231.11,235.77,231.29,28669331.0,1.0,0.0,MSFT,XNAS,2023-01-11
227.755,231.31,227.33,228.85,27033881.0,231.31,227.33,228.85,227.755,27033881.0,1.0,0.0,MSFT,XNAS,2023-01-10
226.45,231.2366,226.41,227.12,27369779.0,231.2366,226.41,227.12,226.45,27369784.0,1.0,0.0,MSFT,XNAS,2023-01-09
223.0,225.76,219.35,224.93,43597700.0,225.7601,219.35,224.93,223.0,43613574.0,1.0,0.0,MSFT,XNAS,2023-01-06
227.2,227.55,221.7602,222.31,39585623.0,227.55,221.7602,222.31,227.2,39585623.0,1.0,0.0,MSFT,XNAS,2023-01-05
232.275,232.87,225.96,229.1,50623394.0,232.87,225.96,229.1,232.275,50623394.0,1.0,0.0,MSFT,XNAS,2023-01-04
243.08,245.75,237.4,239.58,25740036.0,245.75,237.4,239.58,243.08,25740036.0,1.0,0.0,MSFT,XNAS,2023-01-03
238.21,239.96,236.66,239.82,21938472.0,239.96,236.66,239.82,238.21,21938472.0,1.0,0.0,MSFT,XNAS,2022-12-30
235.65,241.92,235.65,241.01,19770693.0,241.92,235.65,241.01,235.65,19770693.0,1.0,0.0,MSFT,XNAS,2022-12-29
236.89,239.72,234.17,234.53,17457104.0,239.72,234.17,234.53,236.89,17457104.0,1.0,0.0,MSFT,XNAS,2022-12-28
238.7,238.93,235.83,236.96,16688650.0,238.93,235.83,236.96,238.7,16688648.0,1.0,0.0,MSFT,XNAS,2022-12-27
236.11,238.87,233.9428,238.73,21206982.0,238.87,233.9428,238.73,236.11,21206982.0,1.0,0.0,MSFT,XNAS,2022-12-23
241.255,241.99,233.87,238.19,28651664.0,241.99,233.87,238.19,241.255,28651664.0,1.0,0.0,MSFT,XNAS,2022-12-22
241.69,245.615,240.11,244.43,23690607.0,245.615,240.11,244.43,241.69,23690607.0,1.0,0.0,MSFT,XNAS,2022-12-21
239.4,242.91,238.42,241.8,25150802.0,242.91,238.42,241.8,239.4,25150802.0,1.0,0.0,MSFT,XNAS,2022-12-20
244.86,245.21,238.71,240.45,29696436.0,245.21,238.71,240.45,244.86,29696436.0,1.0,0.0,MSFT,XNAS,2022-12-19
248.55,249.84,243.51,244.69,86088100.0,249.84,243.51,244.69,248.55,86101994.0,1.0,0.0,MSFT,XNAS,2022-12-16
253.72,254.2,247.34,249.01,35568093.0,254.2,247.34,249.01,253.72,35568093.0,1.0,0.0,MSFT,XNAS,2022-12-15
257.13,262.588,254.31,257.22,35410933.0,262.588,254.31,257.22,257.13,35410933.0,1.0,0.0,MSFT,XNAS,2022-12-14
261.69,263.915,253.07,256.92,42196884.0,263.915,253.07,256.92,261.69,42196884.0,1.0,0.0,MSFT,XNAS,2022-12-13
247.445,252.54,247.17,252.51,30665069.0,252.54,247.17,252.51,247.445,30665069.0,1.0,0.0,MSFT,XNAS,2022-12-12
244.7,248.31,244.16,245.42,20607100.0,248.31,244.16,245.42,244.695,20609743.0,1.0,0.0,MSFT,XNAS,2022-12-09
244.84,248.74,243.06,247.4,22611757.0,248.74,243.06,247.4,244.84,22611757.0,1.0,0.0,MSFT,XNAS,2022-12-08
244.83,246.16,242.205,244.37,20481522.0,246.16,242.205,244.37,244.83,20481522.0,1.0,0.0,MSFT,XNAS,2022-12-07
250.82,251.86,243.78,245.12,22463727.0,251.86,243.78,245.12,250.82,22463727.0,1.0,0.0,MSFT,XNAS,2022-12-06
252.01,253.819,248.06,250.2,23435294.0,253.819,248.06,250.2,252.01,23435294.0,1.0,0.0,MSFT,XNAS,2022-12-05
249.82,256.06,249.69,255.02,21522800.0,256.06,249.69,255.02,249.82,21528520.0,1.0,0.0,MSFT,XNAS,2022-12-02
253.87,256.12,250.9156,254.69,26041524.0,256.12,250.9156,254.69,253.87,26041524.0,1.0,0.0,MSFT,XNAS,2022-12-01
240.57,255.33,239.86,255.14,47594239.0,255.33,239.86,255.14,240.57,47594239.0,1.0,0.0,MSFT,XNAS,2022-11-30
241.4,242.79,238.21,240.33,17956313.0,242.79,238.21,240.33,241.4,17956313.0,1.0,0.0,MSFT,XNAS,2022-11-29
246.08,246.65,240.8,241.76,24810271.0,246.65,240.8,241.76,246.08,24810271.0,1.0,0.0,MSFT,XNAS,2022-11-28
247.31,248.7,246.73,247.49,9200800.0,248.7,246.73,247.49,247.31,9200772.0,1.0,0.0,MSFT,XNAS,2022-11-25
245.11,248.28,244.27,247.58,19489500.0,248.28,244.27,247.58,245.105,19508462.0,1.0,0.0,MSFT,XNAS,2022-11-23
243.59,245.31,240.71,245.03,19665699.0,245.31,240.71,245.03,243.59,19665699.0,1.0,0.0,MSFT,XNAS,2022-11-22
241.43,244.67,241.19,242.05,26394700.0,244.67,241.19,242.05,241.43,26394700.0,1.0,0.0,MSFT,XNAS,2022-11-21
243.51,243.74,239.03,241.22,27591800.0,243.74,239.03,241.22,243.51,27613523.0,1.0,0.0,MSFT,XNAS,2022-11-18
237.78,243.25,237.63,241.68,23123544.0,243.25,237.63,241.68,237.78,23123544.0,1.0,0.0,MSFT,XNAS,2022-11-17
242.79,243.8,240.42,241.73,24093272.0,243.8,240.42,241.73,242.79,24093272.0,1.0,0.68,MSFT,XNAS,2022-11-16
245.66,247.0,240.03,241.2901,31390117.0,247.0,240.03,240.6101,245.66,31390117.0,1.0,0.0,MSFT,XNAS,2022-11-15
241.985,243.91,239.21,241.55,31123340.0,243.91,239.21,241.55,241.985,31123340.0,1.0,0.0,MSFT,XNAS,2022-11-14
242.99,247.99,241.93,247.11,34600900.0,247.99,241.93,247.11,242.99,34620246.0,1.0,0.0,MSFT,XNAS,2022-11-11
235.43,243.33,235.0,242.98,46268021.0,243.33,235.0,242.98,235.43,46268021.0,1.0,0.0,MSFT,XNAS,2022-11-10
227.37,228.6327,224.33,224.51,27852910.0,228.6327,224.33,224.51,227.37,27852910.0,1.0,0.0,MSFT,XNAS,2022-11-09
228.7,231.65,225.84,228.87,28192548.0,231.65,225.84,228.87,228.7,28192548.0,1.0,0.0,MSFT,XNAS,2022-11-08
221.99,228.41,221.28,227.87,33497979.0,228.41,221.28,227.87,221.99,33497979.0,1.0,0.0,MSFT,XNAS,2022-11-07
217.55,221.59,213.43,221.39,36767800.0,221.59,213.431,221.39,217.55,36789063.0,1.0,0.0,MSFT,XNAS,2022-11-04
220.09,220.41,213.98,214.25,36633922.0,220.41,213.98,214.25,220.09,36633922.0,1.0,0.0,MSFT,XNAS,2022-11-03
229.46,231.3,220.04,220.1,38407008.0,231.3,220.04,220.1,229.46,38407008.0,1.0,0.0,MSFT,XNAS,2022-11-02
234.6,235.74,227.325,228.17,30592271.0,235.74,227.325,228.17,234.6,30592271.0,1.0,0.0,MSFT,XNAS,2022-11-01
233.76,234.92,231.15,232.13,28357265.0,234.92,231.15,232.13,233.76,28357265.0,1.0,0.0,MSFT,XNAS,2022-10-31
226.24,236.6,226.05,235.87,40614800.0,236.6,226.05,235.87,226.24,40647724.0,1.0,0.0,MSFT,XNAS,2022-10-28
231.04,233.69,225.78,226.75,40424645.0,233.69,225.78,226.75,231.04,40424645.0,1.0,0.0,MSFT,XNAS,2022-10-27
231.17,238.3,230.06,231.32,82684846.0,238.3,230.06,231.32,231.17,82684846.0,1.0,0.0,MSFT,XNAS,2022-10-26
247.26,251.04,245.83,250.66,34775505.0,251.04,245.83,250.66,247.26,34775505.0,1.0,0.0,MSFT,XNAS,2022-10-25
243.76,247.84,241.295,247.25,24911212.0,247.84,241.295,247.25,243.76,24911212.0,1.0,0.0,MSFT,XNAS,2022-10-24
234.74,243.0,234.5,242.12,26280900.0,243.0,234.5,242.12,234.74,26299733.0,1.0,0.0,MSFT,XNAS,2022-10-21
235.77,241.31,234.87,236.15,21811015.0,241.31,234.87,236.15,235.77,21811015.0,1.0,0.0,MSFT,XNAS,2022-10-20
237.04,239.61,234.29,236.48,19985698.0,239.61,234.29,236.48,237.04,19985698.0,1.0,0.0,MSFT,XNAS,2022-10-19
243.24,243.93,235.37,238.5,26329591.0,243.93,235.37,238.5,243.24,26329591.0,1.0,0.0,MSFT,XNAS,2022-10-18
235.82,238.96,235.135,237.53,28142268.0,,,237.53,,,1.0,0.0,MSFT,XNAS,2022-10-17
235.54,237.24,228.34,228.56,30187200.0,,,228.56,,,1.0,0.0,MSFT,XNAS,2022-10-14
219.85,236.1,219.13,234.24,42551818.0,,,234.24,,,1.0,0.0,MSFT,XNAS,2022-10-13
225.4,227.86,223.96,225.75,21903937.0,,,225.75,,,1.0,0.0,MSFT,XNAS,2022-10-12
227.62,229.06,224.11,225.41,30473954.0,,,225.41,,,1.0,0.0,MSFT,XNAS,2022-10-11
233.05,234.559,226.73,229.25,29743608.0,,,229.25,,,1.0,0.0,MSFT,XNAS,2022-10-10
240.9,241.32,233.17,234.24,37732400.0,,,234.24,,,1.0,0.0,MSFT,XNAS,2022-10-07
247.93,250.34,246.08,246.79,20239886.0,,,246.79,,,1.0,0.0,MSFT,XNAS,2022-10-06
245.99,250.58,244.1,249.2,20347136.0,,,249.2,,,1.0,0.0,MSFT,XNAS,2022-10-05
245.09,250.36,244.975,248.88,34888416.0,,,248.88,,,1.0,0.0,MSFT,XNAS,2022-10-04
235.41,241.61,234.66,240.74,28880357.0,,,240.74,,,1.0,0.0,MSFT,XNAS,2022-10-03
238.29,240.54,232.73,232.9,35671100.0,,,232.9,,,1.0,0.0,MSFT,XNAS,2022-09-30
238.89,239.95,234.41,237.5,27484233.0,,,237.5,,,1.0,0.0,MSFT,XNAS,2022-09-29
236.81,242.33,234.73,241.07,29029679.0,,,241.07,,,1.0,0.0,MSFT,XNAS,2022-09-28
239.98,241.8,234.5,236.41,27018732.0,,,236.41,,,1.0,0.0,MSFT,XNAS,2022-09-27
237.045,241.45,236.9,237.45,27694190.0,,,237.45,,,1.0,0.0,MSFT,XNAS,2022-09-26
239.54,241.13,235.2,237.92,34137200.0,,,237.92,,,1.0,0.0,MSFT,XNAS,2022-09-23
237.8704,243.86,237.57,240.98,31061162.0,,,240.98,,,1.0,0.0,MSFT,XNAS,2022-09-22
