open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
126.97,129.04,122.12,122.5,52538992.0,129.04,122.12,122.5,126.97,52538986.0,1.0,0.0,GOOGL,XNAS,2023-06-07
126.01,128.29,125.36,127.31,26638301.0,128.29,125.36,127.31,126.01,26638295.0,1.0,0.0,GOOGL,XNAS,2023-06-06
124.01,127.43,123.84,126.01,32305529.0,127.43,123.84,126.01,124.01,32305531.0,1.0,0.0,GOOGL,XNAS,2023-06-05
123.99,126.15,123.76,124.67,26980150.0,126.15,123.76,124.67,123.99,26980147.0,1.0,0.0,GOOGL,XNAS,2023-06-02
122.815,124.42,122.62,123.72,30772680.0,124.42,122.62,123.72,122.815,30772683.0,1.0,0.0,GOOGL,XNAS,2023-06-01
122.75,124.0601,122.5,122.87,37325793.0,124.0601,122.5,122.87,122.75,37244191.0,1.0,0.0,GOOGL,XNAS,2023-05-31
125.64,125.66,122.0,123.67,35076660.0,125.66,122.0,123.67,125.64,35076658.0,1.0,0.0,GOOGL,XNAS,2023-05-30
123.17,125.26,122.45,124.61,35635941.0,125.26,122.45,124.61,123.17,35635937.0,1.0,0.0,GOOGL,XNAS,2023-05-26
124.52,125.32,121.96,123.48,42316992.0,125.32,121.96,123.48,124.52,42316986.0,1.0,0.0,GOOGL,XNAS,2023-05-25
121.12,121.91,119.86,120.9,34182641.0,121.91,119.86,120.9,121.12,34182635.0,1.0,0.0,GOOGL,XNAS,2023-05-24
124.16,124.625,122.2104,122.56,34046246.0,124.625,122.2104,122.56,124.16,34046251.0,1.0,0.0,GOOGL,XNAS,2023-05-23
122.94,126.43,122.74,125.05,35253031.0,126.43,122.74,125.05,122.94,35253034.0,1.0,0.0,GOOGL,XNAS,2023-05-22
123.55,125.97,122.15,122.76,41353449.0,125.97,122.15,122.76,123.55,41353445.0,1.0,0.0,GOOGL,XNAS,2023-05-19
120.95,123.31,120.83,122.83,35234230.0,123.31,120.83,122.83,120.95,35234233.0,1.0,0.0,GOOGL,XNAS,2023-05-18
119.61,121.67,118.89,120.84,33323590.0,121.67,118.89,120.84,119.61,33323588.0,1.0,0.0,GOOGL,XNAS,2023-05-17
116.49,120.75,116.43,119.51,45035559.0,120.75,116.43,119.51,116.49,45035558.0,1.0,0.0,GOOGL,XNAS,2023-05-16
116.11,118.48,116.01,116.51,36266770.0,118.48,116.01,116.51,116.11,36266765.0,1.0,0.0,GOOGL,XNAS,2023-05-15
116.68,118.03,116.11,117.51,41102328.0,118.03,116.11,117.51,116.68,41102330.0,1.0,0.0,GOOGL,XNAS,2023-05-12
115.395,117.92,114.41,116.57,78900031.0,117.92,114.41,116.57,115.395,78900029.0,1.0,0.0,GOOGL,XNAS,2023-05-11
107.97,112.94,107.93,111.75,63153367.0,112.94,107.93,111.75,107.97,63153367.0,1.0,0.0,GOOGL,XNAS,2023-05-10
108.39,110.15,107.19,107.35,36360141.0,110.15,107.19,107.35,108.39,36360141.0,1.0,0.0,GOOGL,XNAS,2023-05-09
105.18,107.96,105.16,107.77,26511449.0,107.96,105.16,107.77,105.18,26511445.0,1.0,0.0,GOOGL,XNAS,2023-05-08
104.82,105.88,104.11,105.57,26639250.0,105.88,104.11,105.57,104.82,26639254.0,1.0,0.0,GOOGL,XNAS,2023-05-05
105.485,105.6,103.97,104.69,23419510.0,105.6,103.97,104.69,105.485,23419506.0,1.0,0.0,GOOGL,XNAS,2023-05-04
