open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
98.77,100.1199,97.29,98.49,99533070.0,100.1199,97.29,98.49,98.77,99533072.0,1.0,0.0,AMZN,XNAS,2022-11-14
97.88,101.19,96.66,100.79,111481700.0,101.19,96.66,100.79,97.88,111590544.0,1.0,0.0,AMZN,XNAS,2022-11-11
92.935,98.69,91.65,96.63,173414891.0,98.69,91.65,96.63,92.935,173414862.0,1.0,0.0,AMZN,XNAS,2022-11-10
89.47,89.48,85.87,86.14,90796250.0,89.48,85.87,86.14,89.47,90796249.0,1.0,0.0,AMZN,XNAS,2022-11-09
90.79,91.72,88.23,89.98,88703367.0,91.72,88.23,89.98,90.79,88703370.0,1.0,0.0,AMZN,XNAS,2022-11-08
91.95,92.1,89.04,90.53,77495727.0,92.1,89.04,90.53,91.95,77495728.0,1.0,0.0,AMZN,XNAS,2022-11-07
91.49,92.44,88.04,90.98,128999900.0,92.44,88.04,90.98,91.49,129101336.0,1.0,0.0,AMZN,XNAS,2022-11-04
92.47,93.5,89.02,89.3,136683297.0,93.5,89.02,89.3,92.47,136683303.0,1.0,0.0,AMZN,XNAS,2022-11-03
97.315,97.74,92.01,92.12,135761798.0,97.74,92.01,92.12,97.315,135761798.0,1.0,0.0,AMZN,XNAS,2022-11-02
103.99,104.58,96.06,96.79,153370032.0,104.58,96.06,96.79,103.99,153370032.0,1.0,0.0,AMZN,XNAS,2022-11-01
103.56,104.87,100.74,102.44,99251395.0,104.87,100.74,102.44,103.56,99251395.0,1.0,0.0,AMZN,XNAS,2022-10-31
97.91,103.96,97.66,103.41,222855500.0,103.96,97.66,103.41,97.905,223133398.0,1.0,0.0,AMZN,XNAS,2022-10-28
113.92,114.12,109.77,110.96,129605398.0,114.12,109.77,110.96,113.92,129605362.0,1.0,0.0,AMZN,XNAS,2022-10-27
116.0,119.3457,114.76,115.66,69002461.0,119.3457,114.76,115.66,116.0,69002457.0,1.0,0.0,AMZN,XNAS,2022-10-26
